segment_id,s_node_id,e_node_id,period,actual_velocity,time,LOS,congestion_factor,risk_factor
19432,5758077336,5763268916,period_10_30,7.142857142857143,0.0022562934470791744,D,0.34798534798534797,4.850171232876712
19432,5758077336,5763268916,period_2_00,7.142857142857143,0.0022562934470791744,D,0.34798534798534797,4.850171232876712
19436,366434529,5763267837,period_10_30,7.142857142857143,0.024819227917870917,D,0.34798534798534797,4.850171232876712
19446,5655390729,5763268925,period_10_30,7.142857142857143,0.024819227917870917,D,0.34798534798534797,4.850171232876712
19446,5655390729,5763268925,period_2_00,11.612903225806452,0.015265794949484095,B,0.1259157509157509,4.850171232876712
19452,377143137,2332679548,period_10_30,8.955223880597016,0.025195276825717445,C,0.23122710622710618,4.850171232876712
19455,2024446240,2332679548,period_1_30,7.142857142857143,0.06881695013591481,D,0.34798534798534797,4.850171232876712
19456,2024446240,5764793095,period_0_30,0.7880910683012259,0.4498977505112475,F,5.0,4.850171232876712
19458,5764793095,5764999044,period_0_30,0.7880910683012259,0.1738241308793456,F,5.0,4.850171232876712
19467,5764793105,3116339955,period_1_00,0.7880910683012259,0.3374233128834356,F,5.0,4.850171232876712
19665,3636153299,3636153297,period_15_00,11.612903225806452,0.02151089288336395,B,0.1259157509157509,4.850171232876712
19668,366421621,366398319,period_14_30,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19668,366421621,366398319,period_14_30,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19668,366421621,366398319,period_15_00,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19668,366421621,366398319,period_15_30,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19668,366421621,366398319,period_13_30,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19668,366421621,366398319,period_14_00,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19668,366421621,366398319,period_14_30,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19668,366421621,366398319,period_15_00,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19668,366421621,366398319,period_15_30,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19668,366421621,366398319,period_14_00,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19668,366421621,366398319,period_14_30,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19668,366421621,366398319,period_15_00,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19668,366421621,366398319,period_15_30,7.142857142857143,0.13312131337767127,D,0.34798534798534797,4.850171232876712
19790,5758101431,366471007,period_14_30,11.612903225806452,0.027755990817243812,B,0.1259157509157509,5.0
19791,378247979,2366455815,period_15_00,11.612903225806452,0.062450979338798576,B,0.1259157509157509,4.850171232876712
19792,2366455815,2366455810,period_11_30,8.955223880597016,0.13407486596542498,C,0.23122710622710618,4.850171232876712
19792,2366455815,2366455810,period_3_00,11.612903225806452,0.10339106579423318,B,0.1259157509157509,4.850171232876712
19792,2366455815,2366455810,period_14_30,11.612903225806452,0.10339106579423318,B,0.1259157509157509,4.850171232876712
19792,2366455815,2366455810,period_15_00,11.612903225806452,0.10339106579423318,B,0.1259157509157509,4.850171232876712
19792,2366455815,2366455810,period_15_30,11.612903225806452,0.10339106579423318,B,0.1259157509157509,4.850171232876712
19792,2366455815,2366455810,period_15_00,11.612903225806452,0.10339106579423318,B,0.1259157509157509,4.850171232876712
19792,2366455815,2366455810,period_15_30,11.612903225806452,0.10339106579423318,B,0.1259157509157509,4.850171232876712
19792,2366455815,2366455810,period_14_00,11.612903225806452,0.10339106579423318,B,0.1259157509157509,4.850171232876712
19792,2366455815,2366455810,period_14_30,11.612903225806452,0.10339106579423318,B,0.1259157509157509,4.850171232876712
19792,2366455815,2366455810,period_15_00,11.612903225806452,0.10339106579423318,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_11_30,7.142857142857143,0.10943023218333997,D,0.34798534798534797,4.850171232876712
19793,2366455810,378247925,period_14_30,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_3_00,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_14_30,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_15_00,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_15_30,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_13_30,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_14_00,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_14_30,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_15_00,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_15_30,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_14_00,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_14_30,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_15_00,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19793,2366455810,378247925,period_15_30,11.612903225806452,0.06730827773181623,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_11_30,0.7880910683012259,0.0,F,5.0,4.850171232876712
19794,366399671,5758254030,period_14_30,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_3_00,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_14_30,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_15_00,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_15_30,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_13_30,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_14_00,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_14_30,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_15_00,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_15_30,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_14_00,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_14_30,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_15_00,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19794,366399671,5758254030,period_15_30,11.612903225806452,0.0,B,0.1259157509157509,4.850171232876712
19801,5750432680,5753383567,period_14_30,11.612903225806452,0.05273638255276324,B,0.1259157509157509,4.850171232876712
19803,366398293,3638268558,period_3_00,11.612903225806452,0.025674291505950523,B,0.1259157509157509,4.850171232876712
19806,5893003072,366436494,period_11_30,0.7880910683012259,0.2658486707566462,F,5.0,4.850171232876712
19806,5893003072,366436494,period_12_00,0.7880910683012259,0.2658486707566462,F,5.0,4.850171232876712
19807,366436494,5753384123,period_12_00,0.7880910683012259,0.2556237218813906,F,5.0,4.850171232876712
19807,366436494,5753384123,period_12_30,0.7880910683012259,0.2556237218813906,F,5.0,4.850171232876712
19807,366436494,5753384123,period_14_30,11.612903225806452,0.017347494260777384,B,0.1259157509157509,4.850171232876712
19807,366436494,5753384123,period_14_30,11.612903225806452,0.017347494260777384,B,0.1259157509157509,4.850171232876712
19810,5717004668,366469166,period_14_30,11.612903225806452,0.0034694988521554765,B,0.1259157509157509,4.850171232876712
19813,3169694175,366445161,period_15_00,11.612903225806452,0.07494117520655828,B,0.1259157509157509,4.850171232876712
19813,3169694175,366445161,period_13_00,0.7880910683012259,1.1042944785276074,F,5.0,4.850171232876712
20003,366383786,366475621,period_1_30,18.0,0.09580293604661573,A,0.0,5.0
20100,2252411666,2154852764,period_9_00,7.142857142857143,0.03835698860034596,D,0.34798534798534797,5.0
20115,2154852582,2154852708,period_9_00,18.0,0.022383863562293396,A,0.0,5.0
20121,366405053,3171493704,period_9_00,18.0,0.023726895376031003,A,0.0,5.0
20127,2159587406,2154852460,period_9_00,11.612903225806452,0.022898692424226146,B,0.1259157509157509,5.0
20139,2154852262,5780725230,period_9_00,18.0,0.015668704493605377,A,0.0,5.0
20153,2303342946,5780725384,period_9_00,18.0,0.02686063627475208,A,0.0,5.0
20155,5781118716,2303342946,period_9_00,0.7880910683012259,0.4192229038854806,F,5.0,5.0
20225,383552880,2042473310,period_10_30,18.0,0.016116381764851244,A,0.0,4.850171232876712
20226,2042473310,2042473581,period_10_30,8.955223880597016,0.10707992650929915,C,0.23122710622710618,4.850171232876712
20227,2042473581,3664144783,period_10_30,7.142857142857143,0.174862742148636,D,0.34798534798534797,4.850171232876712
20227,2042473581,3664144783,period_23_30,5.278592375366569,0.23661982171700352,E,0.5517399267399268,4.850171232876712
20228,3664144783,383552881,period_10_30,18.0,0.023279218104785133,A,0.0,4.850171232876712
20228,3664144783,383552881,period_23_30,5.278592375366569,0.0793821337373173,E,0.5517399267399268,4.850171232876712
20229,383552881,2042473703,period_23_30,0.7880910683012259,1.2985685071574644,F,5.0,4.850171232876712
20230,383552882,366403171,period_10_30,8.955223880597016,0.031494096032146805,C,0.23122710622710618,5.0
20230,383552882,366403171,period_23_30,5.278592375366569,0.05343028232319434,E,0.5517399267399268,5.0
20266,1996745163,1996745140,period_23_30,5.278592375366569,0.018318953939380916,E,0.5517399267399268,5.0
20334,2146838311,366426213,period_10_30,18.0,0.009401222696163227,A,0.0,5.0
20336,366426213,5763168286,period_10_30,11.612903225806452,0.027755990817243812,B,0.1259157509157509,5.0
20336,366426213,5763168286,period_23_30,8.955223880597016,0.035993252608167776,C,0.23122710622710618,5.0
20416,5813779751,1598911243,period_9_00,0.7880910683012259,0.07157464212678938,F,5.0,5.0
20418,1598911243,366466472,period_9_00,8.955223880597016,0.0845841436291943,C,0.23122710622710618,5.0
20420,366466472,5813691643,period_9_00,0.7880910683012259,0.3885480572597137,F,5.0,5.0
20424,2044486312,2044486965,period_9_00,18.0,0.005819804526196283,A,0.0,5.0
20437,366383389,734894528,period_9_00,11.612903225806452,0.21094553021105297,B,0.1259157509157509,5.0
20437,366383389,734894528,period_12_30,18.0,0.13609389045874384,A,0.0,5.0
20457,2027431054,2027431064,period_12_00,18.0,0.009848899967409095,A,0.0,5.0
20462,1998235300,1767760271,period_8_00,8.955223880597016,0.053989878912251675,C,0.23122710622710618,4.850171232876712
20462,1998235300,1767760271,period_10_30,18.0,0.02686063627475208,A,0.0,4.850171232876712
20498,366467040,1497312793,period_13_30,18.0,0.005819804526196283,A,0.0,4.850171232876712
20503,366404240,2635012301,period_8_00,18.0,0.04700611348081613,A,0.0,4.850171232876712
20504,2635012301,2891262185,period_8_00,18.0,0.018802445392326454,A,0.0,4.850171232876712
20504,2635012301,2891262185,period_0_00,18.0,0.018802445392326454,A,0.0,4.850171232876712
20505,2891262185,366441638,period_8_00,7.142857142857143,0.022562934470791742,D,0.34798534798534797,4.850171232876712
20505,2891262185,366441638,period_0_00,18.0,0.008953545424917358,A,0.0,4.850171232876712
20507,728690582,1497312797,period_3_30,18.0,0.0049244499837045475,A,0.0,4.850171232876712
20523,5777089057,5777089120,period_4_30,8.955223880597016,0.01979628893449228,C,0.23122710622710618,5.0
20523,5777089057,5777089120,period_5_30,8.955223880597016,0.01979628893449228,C,0.23122710622710618,5.0
20531,5777089062,366404915,period_4_30,11.612903225806452,0.0027755990817243813,B,0.1259157509157509,5.0
20531,5777089062,366404915,period_5_30,11.612903225806452,0.0027755990817243813,B,0.1259157509157509,5.0
20534,3171492375,5781118702,period_8_00,18.0,0.046558436209570266,A,0.0,4.850171232876712
20538,2937728604,403625321,period_8_00,7.142857142857143,0.05076660255928142,D,0.34798534798534797,4.850171232876712
20551,735998167,1756323428,period_0_30,0.7880910683012259,0.5521472392638037,F,5.0,4.850171232876712
20700,5765288334,698217140,period_3_00,18.0,0.0031337408987210753,A,0.0,5.0
20700,5765288334,698217140,period_3_30,18.0,0.0031337408987210753,A,0.0,5.0
20700,5765288334,698217140,period_4_00,18.0,0.0031337408987210753,A,0.0,5.0
20700,5765288334,698217140,period_4_30,18.0,0.0031337408987210753,A,0.0,5.0
20700,5765288334,698217140,period_5_00,18.0,0.0031337408987210753,A,0.0,5.0
20700,5765288334,698217140,period_7_30,18.0,0.0031337408987210753,A,0.0,5.0
20713,726686203,366473137,period_1_00,7.142857142857143,0.047382162388662656,D,0.34798534798534797,5.0
20714,366473137,366462536,period_15_00,18.0,0.022383863562293396,A,0.0,5.0
20715,366462536,366404048,period_1_00,8.955223880597016,0.022495782880104863,C,0.23122710622710618,5.0
20718,2332690858,4878046770,period_1_00,5.278592375366569,0.051903702828245926,E,0.5517399267399268,5.0
20720,2332690810,4883457774,period_1_00,11.612903225806452,0.06036928002750528,B,0.1259157509157509,5.0
20725,366457225,366382100,period_6_30,18.0,0.023726895376031003,A,0.0,1.8535958904109586
20726,366382100,366457225,period_14_00,18.0,0.023726895376031003,A,0.0,1.8535958904109586
20726,366382100,366457225,period_3_00,18.0,0.023726895376031003,A,0.0,1.8535958904109586
20726,366382100,366457225,period_3_30,18.0,0.023726895376031003,A,0.0,1.8535958904109586
20726,366382100,366457225,period_4_30,18.0,0.023726895376031003,A,0.0,1.8535958904109586
20726,366382100,366457225,period_5_00,18.0,0.023726895376031003,A,0.0,1.8535958904109586
20726,366382100,366457225,period_5_30,18.0,0.023726895376031003,A,0.0,1.8535958904109586
20726,366382100,366457225,period_7_30,18.0,0.023726895376031003,A,0.0,1.8535958904109586
20726,366382100,366457225,period_10_00,0.7880910683012259,0.5419222903885481,F,5.0,1.8535958904109586
20726,366382100,366457225,period_14_30,0.7880910683012259,0.5419222903885481,F,5.0,1.8535958904109586
20726,366382100,366457225,period_23_00,5.278592375366569,0.08090871323226571,E,0.5517399267399268,1.8535958904109586
20728,5765073600,366382100,period_15_00,18.0,0.05640733617697936,A,0.0,1.8535958904109586
20728,5765073600,366382100,period_3_00,18.0,0.05640733617697936,A,0.0,1.8535958904109586
20728,5765073600,366382100,period_4_00,18.0,0.05640733617697936,A,0.0,1.8535958904109586
20728,5765073600,366382100,period_4_30,18.0,0.05640733617697936,A,0.0,1.8535958904109586
20728,5765073600,366382100,period_5_00,18.0,0.05640733617697936,A,0.0,1.8535958904109586
20728,5765073600,366382100,period_6_00,18.0,0.05640733617697936,A,0.0,1.8535958904109586
20728,5765073600,366382100,period_6_30,18.0,0.05640733617697936,A,0.0,1.8535958904109586
20728,5765073600,366382100,period_7_00,18.0,0.05640733617697936,A,0.0,1.8535958904109586
20728,5765073600,366382100,period_7_30,18.0,0.05640733617697936,A,0.0,1.8535958904109586
20732,5765073601,366451852,period_3_30,18.0,0.006267481797442151,A,0.0,1.8535958904109586
20732,5765073601,366451852,period_4_00,18.0,0.006267481797442151,A,0.0,1.8535958904109586
20734,2300357783,5765073601,period_5_00,18.0,0.013877995408621906,A,0.0,1.8535958904109586
20734,2300357783,5765073601,period_5_30,18.0,0.013877995408621906,A,0.0,1.8535958904109586
20734,2300357783,5765073601,period_7_30,18.0,0.013877995408621906,A,0.0,1.8535958904109586
20736,5765047035,2300357783,period_15_00,18.0,0.011191931781146698,A,0.0,1.8535958904109586
20738,5765073602,5765047035,period_5_00,18.0,0.017907090849834717,A,0.0,1.8535958904109586
20738,5765073602,5765047035,period_6_00,18.0,0.017907090849834717,A,0.0,1.8535958904109586
20740,5765073603,5765073602,period_4_30,18.0,0.005819804526196283,A,0.0,1.8535958904109586
20741,5765073603,5765073604,period_7_00,18.0,0.013877995408621906,A,0.0,1.8535958904109586
20742,5765073604,5765073603,period_6_30,18.0,0.013877995408621906,A,0.0,1.8535958904109586
20744,3178456810,5765073604,period_14_00,18.0,0.01298264086613017,A,0.0,1.8535958904109586
20744,3178456810,5765073604,period_3_00,18.0,0.01298264086613017,A,0.0,1.8535958904109586
20744,3178456810,5765073604,period_3_30,18.0,0.01298264086613017,A,0.0,1.8535958904109586
20744,3178456810,5765073604,period_4_00,18.0,0.01298264086613017,A,0.0,1.8535958904109586
20744,3178456810,5765073604,period_4_30,18.0,0.01298264086613017,A,0.0,1.8535958904109586
20744,3178456810,5765073604,period_4_00,18.0,0.01298264086613017,A,0.0,1.8535958904109586
20744,3178456810,5765073604,period_6_30,18.0,0.01298264086613017,A,0.0,1.8535958904109586
20744,3178456810,5765073604,period_7_00,18.0,0.01298264086613017,A,0.0,1.8535958904109586
20744,3178456810,5765073604,period_7_30,18.0,0.01298264086613017,A,0.0,1.8535958904109586
20746,5765073605,3178456810,period_5_00,18.0,0.01656405903609711,A,0.0,1.8535958904109586
20746,5765073605,3178456810,period_5_30,18.0,0.01656405903609711,A,0.0,1.8535958904109586
20748,5765073606,5765073605,period_0_30,5.278592375366569,0.11296688262618232,E,0.5517399267399268,1.8535958904109586
20748,5765073606,5765073605,period_0_30,5.278592375366569,0.11296688262618232,E,0.5517399267399268,1.8535958904109586
20748,5765073606,5765073605,period_15_00,18.0,0.03312811807219422,A,0.0,1.8535958904109586
20748,5765073606,5765073605,period_4_30,18.0,0.03312811807219422,A,0.0,1.8535958904109586
20748,5765073606,5765073605,period_5_00,18.0,0.03312811807219422,A,0.0,1.8535958904109586
20748,5765073606,5765073605,period_6_00,18.0,0.03312811807219422,A,0.0,1.8535958904109586
20748,5765073606,5765073605,period_7_30,18.0,0.03312811807219422,A,0.0,1.8535958904109586
20750,5765073607,5765073606,period_4_30,18.0,0.01343031813737604,A,0.0,1.8535958904109586
20750,5765073607,5765073606,period_6_00,18.0,0.01343031813737604,A,0.0,1.8535958904109586
20750,5765073607,5765073606,period_6_30,18.0,0.01343031813737604,A,0.0,1.8535958904109586
20750,5765073607,5765073606,period_7_00,18.0,0.01343031813737604,A,0.0,1.8535958904109586
20752,366420911,5765073607,period_14_00,18.0,0.006267481797442151,A,0.0,1.8535958904109586
20752,366420911,5765073607,period_6_30,18.0,0.006267481797442151,A,0.0,1.8535958904109586
20754,2115199004,366420911,period_4_00,18.0,0.0076105136111797545,A,0.0,1.8535958904109586
20754,2115199004,366420911,period_7_30,18.0,0.0076105136111797545,A,0.0,1.8535958904109586
20756,5765073652,2115199004,period_3_30,18.0,0.01701173630734298,A,0.0,1.8535958904109586
20756,5765073652,2115199004,period_5_00,18.0,0.01701173630734298,A,0.0,1.8535958904109586
20756,5765073652,2115199004,period_7_00,18.0,0.01701173630734298,A,0.0,1.8535958904109586
20758,366472742,5765073652,period_15_00,18.0,0.03850024532714464,A,0.0,1.8535958904109586
20758,366472742,5765073652,period_3_00,18.0,0.03850024532714464,A,0.0,1.8535958904109586
20758,366472742,5765073652,period_3_30,18.0,0.03850024532714464,A,0.0,1.8535958904109586
20758,366472742,5765073652,period_4_30,18.0,0.03850024532714464,A,0.0,1.8535958904109586
20758,366472742,5765073652,period_5_00,18.0,0.03850024532714464,A,0.0,1.8535958904109586
20758,366472742,5765073652,period_5_30,18.0,0.03850024532714464,A,0.0,1.8535958904109586
20758,366472742,5765073652,period_6_00,18.0,0.03850024532714464,A,0.0,1.8535958904109586
20758,366472742,5765073652,period_7_00,18.0,0.03850024532714464,A,0.0,1.8535958904109586
20758,366472742,5765073652,period_7_30,18.0,0.03850024532714464,A,0.0,1.8535958904109586
20760,366474984,366472742,period_3_00,18.0,0.008058190882425622,A,0.0,1.8535958904109586
20760,366474984,366472742,period_4_00,18.0,0.008058190882425622,A,0.0,1.8535958904109586
20760,366474984,366472742,period_4_30,18.0,0.008058190882425622,A,0.0,1.8535958904109586
20760,366474984,366472742,period_6_30,18.0,0.008058190882425622,A,0.0,1.8535958904109586
20762,2822152294,366474984,period_14_00,18.0,0.01925012266357232,A,0.0,1.8535958904109586
20762,2822152294,366474984,period_4_00,18.0,0.01925012266357232,A,0.0,1.8535958904109586
20762,2822152294,366474984,period_4_30,18.0,0.01925012266357232,A,0.0,1.8535958904109586
20762,2822152294,366474984,period_6_30,18.0,0.01925012266357232,A,0.0,1.8535958904109586
20762,2822152294,366474984,period_7_00,18.0,0.01925012266357232,A,0.0,1.8535958904109586
20764,2822156620,2822152294,period_7_30,18.0,0.009401222696163227,A,0.0,1.8535958904109586
20766,366475507,2822156620,period_15_00,18.0,0.02417457264727687,A,0.0,1.8535958904109586
20766,366475507,2822156620,period_3_30,18.0,0.02417457264727687,A,0.0,1.8535958904109586
20766,366475507,2822156620,period_5_00,18.0,0.02417457264727687,A,0.0,1.8535958904109586
20766,366475507,2822156620,period_5_30,18.0,0.02417457264727687,A,0.0,1.8535958904109586
20766,366475507,2822156620,period_7_30,18.0,0.02417457264727687,A,0.0,1.8535958904109586
20770,5765073651,366370971,period_4_30,18.0,0.01925012266357232,A,0.0,1.8535958904109586
20770,5765073651,366370971,period_5_00,18.0,0.01925012266357232,A,0.0,1.8535958904109586
20770,5765073651,366370971,period_6_00,18.0,0.01925012266357232,A,0.0,1.8535958904109586
20770,5765073651,366370971,period_6_30,18.0,0.01925012266357232,A,0.0,1.8535958904109586
20772,3178456811,5765073651,period_6_00,18.0,0.004476772712458679,A,0.0,1.8535958904109586
20772,3178456811,5765073651,period_7_00,18.0,0.004476772712458679,A,0.0,1.8535958904109586
20774,366383094,3178456811,period_4_00,18.0,0.010296577238654962,A,0.0,1.8535958904109586
20774,366383094,3178456811,period_4_30,18.0,0.010296577238654962,A,0.0,1.8535958904109586
20776,366451774,366383094,period_14_00,18.0,0.05372127254950416,A,0.0,1.8535958904109586
20776,366451774,366383094,period_15_00,18.0,0.05372127254950416,A,0.0,1.8535958904109586
20776,366451774,366383094,period_3_00,18.0,0.05372127254950416,A,0.0,1.8535958904109586
20776,366451774,366383094,period_3_30,18.0,0.05372127254950416,A,0.0,1.8535958904109586
20776,366451774,366383094,period_4_00,18.0,0.05372127254950416,A,0.0,1.8535958904109586
20776,366451774,366383094,period_4_30,18.0,0.05372127254950416,A,0.0,1.8535958904109586
20776,366451774,366383094,period_5_00,18.0,0.05372127254950416,A,0.0,1.8535958904109586
20776,366451774,366383094,period_5_30,18.0,0.05372127254950416,A,0.0,1.8535958904109586
20776,366451774,366383094,period_6_30,18.0,0.05372127254950416,A,0.0,1.8535958904109586
20776,366451774,366383094,period_7_00,18.0,0.05372127254950416,A,0.0,1.8535958904109586
20776,366451774,366383094,period_7_30,18.0,0.05372127254950416,A,0.0,1.8535958904109586
20782,2081881484,2081881161,period_14_00,18.0,0.015668704493605377,A,0.0,1.8535958904109586
20782,2081881484,2081881161,period_4_00,18.0,0.015668704493605377,A,0.0,1.8535958904109586
20782,2081881484,2081881161,period_4_30,18.0,0.015668704493605377,A,0.0,1.8535958904109586
20782,2081881484,2081881161,period_6_30,18.0,0.015668704493605377,A,0.0,1.8535958904109586
20782,2081881484,2081881161,period_7_00,18.0,0.015668704493605377,A,0.0,1.8535958904109586
20784,2081881048,2081881484,period_15_00,18.0,0.02865134535973555,A,0.0,1.8535958904109586
20784,2081881048,2081881484,period_3_30,18.0,0.02865134535973555,A,0.0,1.8535958904109586
20784,2081881048,2081881484,period_5_00,18.0,0.02865134535973555,A,0.0,1.8535958904109586
20784,2081881048,2081881484,period_5_30,18.0,0.02865134535973555,A,0.0,1.8535958904109586
20784,2081881048,2081881484,period_7_00,18.0,0.02865134535973555,A,0.0,1.8535958904109586
20784,2081881048,2081881484,period_7_30,18.0,0.02865134535973555,A,0.0,1.8535958904109586
20786,5762747892,2081881048,period_5_00,18.0,0.022831540833539266,A,0.0,1.8535958904109586
20786,5762747892,2081881048,period_6_00,18.0,0.022831540833539266,A,0.0,1.8535958904109586
20786,5762747892,2081881048,period_6_30,18.0,0.022831540833539266,A,0.0,1.8535958904109586
20788,366462993,5762747892,period_3_00,18.0,0.030442054444719018,A,0.0,1.8535958904109586
20788,366462993,5762747892,period_3_30,18.0,0.030442054444719018,A,0.0,1.8535958904109586
20788,366462993,5762747892,period_4_30,18.0,0.030442054444719018,A,0.0,1.8535958904109586
20788,366462993,5762747892,period_4_00,18.0,0.030442054444719018,A,0.0,1.8535958904109586
20788,366462993,5762747892,period_4_30,18.0,0.030442054444719018,A,0.0,1.8535958904109586
20788,366462993,5762747892,period_6_00,18.0,0.030442054444719018,A,0.0,1.8535958904109586
20788,366462993,5762747892,period_6_30,18.0,0.030442054444719018,A,0.0,1.8535958904109586
20788,366462993,5762747892,period_7_00,18.0,0.030442054444719018,A,0.0,1.8535958904109586
20790,1894612132,366462993,period_14_00,18.0,0.012534963594884301,A,0.0,1.8535958904109586
20790,1894612132,366462993,period_3_00,18.0,0.012534963594884301,A,0.0,1.8535958904109586
20790,1894612132,366462993,period_3_30,18.0,0.012534963594884301,A,0.0,1.8535958904109586
20790,1894612132,366462993,period_4_00,18.0,0.012534963594884301,A,0.0,1.8535958904109586
20790,1894612132,366462993,period_4_30,18.0,0.012534963594884301,A,0.0,1.8535958904109586
20790,1894612132,366462993,period_5_30,18.0,0.012534963594884301,A,0.0,1.8535958904109586
20790,1894612132,366462993,period_7_30,18.0,0.012534963594884301,A,0.0,1.8535958904109586
20792,366440827,366368046,period_4_30,11.612903225806452,0.05759368094578091,B,0.1259157509157509,0.0
20792,366440827,366368046,period_5_30,11.612903225806452,0.05759368094578091,B,0.1259157509157509,0.0
20792,366440827,366368046,period_11_30,11.612903225806452,0.05759368094578091,B,0.1259157509157509,0.0
20792,366440827,366368046,period_3_30,11.612903225806452,0.05759368094578091,B,0.1259157509157509,0.0
20792,366440827,366368046,period_0_00,7.142857142857143,0.09363617805378573,D,0.34798534798534797,0.0
20792,366440827,366368046,period_22_30,18.0,0.037157213513407034,A,0.0,0.0
20793,366368046,1497313118,period_4_30,11.612903225806452,0.0430217857667279,B,0.1259157509157509,0.0
20793,366368046,1497313118,period_5_30,11.612903225806452,0.0430217857667279,B,0.1259157509157509,0.0
20793,366368046,1497313118,period_11_30,11.612903225806452,0.0430217857667279,B,0.1259157509157509,0.0
20793,366368046,1497313118,period_3_30,18.0,0.027755990817243812,A,0.0,0.0
20793,366368046,1497313118,period_0_00,18.0,0.027755990817243812,A,0.0,0.0
20793,366368046,1497313118,period_1_00,8.955223880597016,0.05578954154266006,C,0.23122710622710618,0.0
20794,1497313118,366441141,period_4_30,11.612903225806452,0.024286491965088336,B,0.1259157509157509,0.0
20794,1497313118,366441141,period_5_30,11.612903225806452,0.024286491965088336,B,0.1259157509157509,0.0
20795,5764914902,3758592246,period_11_30,11.612903225806452,0.03330718898069257,B,0.1259157509157509,5.0
20795,5764914902,3758592246,period_0_00,18.0,0.02148850901980166,A,0.0,5.0
20796,3758592246,5764914902,period_14_00,8.955223880597016,0.04319190312980133,C,0.23122710622710618,5.0
20796,3758592246,5764914902,period_11_30,0.7880910683012259,0.4907975460122699,F,5.0,5.0
20796,3758592246,5764914902,period_11_30,7.142857142857143,0.054151042729900185,D,0.34798534798534797,5.0
20796,3758592246,5764914902,period_12_00,7.142857142857143,0.054151042729900185,D,0.34798534798534797,5.0
20796,3758592246,5764914902,period_11_30,0.7880910683012259,0.4907975460122699,F,5.0,5.0
20796,3758592246,5764914902,period_14_30,11.612903225806452,0.03330718898069257,B,0.1259157509157509,5.0
20796,3758592246,5764914902,period_14_00,11.612903225806452,0.03330718898069257,B,0.1259157509157509,5.0
20796,3758592246,5764914902,period_14_30,11.612903225806452,0.03330718898069257,B,0.1259157509157509,5.0
