_id,segment_id,date,weekday,period,LOS,s_node_id,e_node_id,length,street_id,max_velocity,street_level,street_name,street_type,long_snode,lat_snode,long_enode,lat_enode,cost
11762,31464,2020-12-02,2,period_14_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11763,31464,2020-12-02,2,period_14_30,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11764,31464,2020-12-02,2,period_15_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11765,31464,2020-12-05,5,period_10_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11766,31464,2020-12-06,6,period_13_30,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11767,31464,2020-12-06,6,period_14_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11768,31464,2020-12-06,6,period_15_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11769,31464,2020-12-06,6,period_3_30,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11770,31464,2020-12-06,6,period_4_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11771,31464,2020-12-06,6,period_7_30,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11772,31464,2020-12-06,6,period_8_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11773,31464,2020-12-07,0,period_14_30,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11774,31464,2020-12-09,2,period_13_30,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11775,31464,2020-12-10,3,period_15_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11776,31464,2020-12-12,5,period_4_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11777,31464,2020-12-12,5,period_4_30,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11778,31464,2020-12-12,5,period_5_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11779,31464,2020-12-12,5,period_6_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11780,31464,2020-12-12,5,period_6_30,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11781,31464,2020-12-12,5,period_7_30,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11782,31464,2020-12-12,5,period_8_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11783,31464,2020-12-12,5,period_9_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11784,31464,2020-12-13,6,period_10_30,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11785,31464,2020-12-13,6,period_13_00,A,2079964001,2091954778,42,199161635,60.0,3,Trường Chinh,secondary,106.6343929,10.8087581,106.6343419,10.8091392,21.0024
11786,31470,2021-01-15,4,period_3_30,F,2091954798,2091954872,34,199161635,60.0,3,Trường Chinh,secondary,106.6328984,10.8137406,106.6327928,10.8140372,2.1002428571428573
11787,31490,2020-12-01,1,period_15_30,A,2091954789,2091954950,16,199161635,60.0,3,Trường Chinh,secondary,106.6297806,10.8231377,106.6296889,10.8232557,21.000914285714284
11788,31490,2020-12-02,2,period_15_00,A,2091954789,2091954950,16,199161635,60.0,3,Trường Chinh,secondary,106.6297806,10.8231377,106.6296889,10.8232557,21.000914285714284
11789,31490,2020-12-10,3,period_15_00,A,2091954789,2091954950,16,199161635,60.0,3,Trường Chinh,secondary,106.6297806,10.8231377,106.6296889,10.8232557,21.000914285714284
11790,31490,2020-12-12,5,period_6_00,A,2091954789,2091954950,16,199161635,60.0,3,Trường Chinh,secondary,106.6297806,10.8231377,106.6296889,10.8232557,21.000914285714284
11791,31496,2020-12-24,3,period_12_00,C,2091954831,2091954875,12,199161637,,3,Trường Chinh,primary_link,106.6285031,10.8238802,106.6285785,10.8239608,4.5002571428571425
11792,31496,2020-12-30,2,period_12_30,B,2091954831,2091954875,12,199161637,,3,Trường Chinh,primary_link,106.6285031,10.8238802,106.6285785,10.8239608,9.300428571428572
11793,31502,2020-11-30,0,period_23_30,A,2276493879,6040497444,20,199161640,60.0,3,Trường Chinh,secondary,106.6211617,10.83315,106.6212624,10.8329895,21.001142857142856
11794,31502,2020-12-09,2,period_15_00,A,2276493879,6040497444,20,199161640,60.0,3,Trường Chinh,secondary,106.6211617,10.83315,106.6212624,10.8329895,21.001142857142856
11795,31503,2020-12-30,2,period_12_30,A,6040497444,1271240159,113,199161640,60.0,3,Trường Chinh,secondary,106.6212624,10.8329895,106.621809,10.8321183,21.006457142857144
11796,31504,2020-12-24,3,period_12_00,B,1271240159,5748420471,43,199161640,60.0,3,Trường Chinh,secondary,106.621809,10.8321183,106.6220289,10.8317869,9.301535714285714
11797,31505,2020-12-30,2,period_12_30,B,5748420471,5718947672,45,199161640,60.0,3,Trường Chinh,secondary,106.6220289,10.8317869,106.6222585,10.8314409,9.301607142857144
11798,31507,2020-12-24,3,period_12_00,C,2091954781,5718945598,123,199161640,60.0,3,Trường Chinh,secondary,106.6225017,10.8310744,106.6231081,10.8301353,4.502635714285714
11799,31507,2020-12-30,2,period_12_30,A,2091954781,5718945598,123,199161640,60.0,3,Trường Chinh,secondary,106.6225017,10.8310744,106.6231081,10.8301353,21.00702857142857
11800,31508,2020-12-24,3,period_12_00,B,5718945598,5748420448,46,199161640,60.0,3,Trường Chinh,secondary,106.6231081,10.8301353,106.6233356,10.829783,9.301642857142857
11801,31509,2020-12-30,2,period_12_30,A,5748420448,3153973653,42,199161640,60.0,3,Trường Chinh,secondary,106.6233356,10.829783,106.6235423,10.829463,21.0024
11802,31510,2020-12-24,3,period_12_00,A,3153973653,2091954868,232,199161640,60.0,3,Trường Chinh,secondary,106.6235423,10.829463,106.6246772,10.8276892,21.013257142857142
11803,31511,2020-12-24,3,period_12_00,C,2091954868,2091954874,37,199161640,60.0,3,Trường Chinh,secondary,106.6246772,10.8276892,106.6249037,10.8274348,4.500792857142857
11804,31511,2020-12-30,2,period_12_30,F,2091954868,2091954874,37,199161640,60.0,3,Trường Chinh,secondary,106.6246772,10.8276892,106.6249037,10.8274348,2.1002642857142857
11805,31514,2020-12-30,2,period_12_30,C,5303276305,2091954745,52,199161640,60.0,3,Trường Chinh,secondary,106.6254532,10.8266944,106.6257926,10.8263626,4.501114285714285
11806,31516,2020-12-24,3,period_12_00,C,5718947651,2091954789,15,199161641,,3,Phan Huy ích,primary_link,106.6297758,10.8230003,106.6297806,10.8231377,4.500321428571429
11807,31516,2020-12-30,2,period_12_30,A,5718947651,2091954789,15,199161641,,3,Phan Huy ích,primary_link,106.6297758,10.8230003,106.6297806,10.8231377,21.000857142857143
11808,31529,2020-11-29,6,period_14_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11809,31529,2020-11-29,6,period_15_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11810,31529,2020-11-30,0,period_14_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11811,31529,2020-11-30,0,period_14_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11812,31529,2020-11-30,0,period_23_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11813,31529,2020-12-01,1,period_14_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11814,31529,2020-12-01,1,period_14_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11815,31529,2020-12-01,1,period_15_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11816,31529,2020-12-02,2,period_14_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11817,31529,2020-12-02,2,period_14_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11818,31529,2020-12-02,2,period_15_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11819,31529,2020-12-05,5,period_10_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11820,31529,2020-12-06,6,period_13_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11821,31529,2020-12-06,6,period_14_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11822,31529,2020-12-06,6,period_15_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11823,31529,2020-12-06,6,period_3_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11824,31529,2020-12-06,6,period_4_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11825,31529,2020-12-06,6,period_7_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11826,31529,2020-12-06,6,period_8_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11827,31529,2020-12-07,0,period_13_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11828,31529,2020-12-07,0,period_14_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11829,31529,2020-12-09,2,period_13_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11830,31529,2020-12-10,3,period_15_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11831,31529,2020-12-12,5,period_4_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11832,31529,2020-12-12,5,period_4_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11833,31529,2020-12-12,5,period_5_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11834,31529,2020-12-12,5,period_6_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11835,31529,2020-12-12,5,period_6_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11836,31529,2020-12-12,5,period_7_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11837,31529,2020-12-12,5,period_8_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11838,31529,2020-12-12,5,period_9_00,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11839,31529,2020-12-13,6,period_10_30,A,5735302646,5755254391,7,199222881,,4,Liên Xã,unclassified,106.5839509,10.8884699,106.5840148,10.8885006,22.400399999999998
11840,31576,2020-11-30,0,period_23_30,A,2092411169,3220146350,57,199222899,60.0,1,Quốc lộ 22,trunk,106.5966344,10.8702617,106.5969178,10.8698307,19.403257142857143
11841,31576,2020-12-12,5,period_4_00,A,2092411169,3220146350,57,199222899,60.0,1,Quốc lộ 22,trunk,106.5966344,10.8702617,106.5969178,10.8698307,19.403257142857143
11842,31581,2020-11-29,6,period_15_00,A,2092411588,2092411334,10,199222899,60.0,1,Quốc lộ 22,trunk,106.5979257,10.8684142,106.5979787,10.8683393,19.40057142857143
11843,31581,2020-12-12,5,period_7_30,A,2092411588,2092411334,10,199222899,60.0,1,Quốc lộ 22,trunk,106.5979257,10.8684142,106.5979787,10.8683393,19.40057142857143
11844,31589,2021-01-03,6,period_23_30,E,2042473703,2146838308,23,204704732,,2,Phạm Hùng,primary,106.668879,10.7416454,106.6688585,10.7414307,1.1001642857142857
11845,31590,2021-01-02,5,period_10_30,D,2146838308,4200187547,6,204704732,,2,Phạm Hùng,primary,106.6688585,10.7414307,106.6688599,10.7413763,2.0000857142857145
11846,31590,2021-01-03,6,period_23_30,F,2146838308,4200187547,6,204704732,,2,Phạm Hùng,primary,106.6688585,10.7414307,106.6688599,10.7413763,1.100042857142857
11847,31592,2021-01-02,5,period_10_30,C,2146838306,5755038632,6,204704732,,2,Phạm Hùng,primary,106.6688882,10.7410191,106.6689249,10.740971,3.5001285714285713
11848,31611,2020-12-25,4,period_8_30,F,5811875293,5811875292,12,205341811,,3,Cầu 15B,secondary,106.7312394,10.7132819,106.7313098,10.7131905,2.100085714285714
11849,31749,2020-09-11,4,period_0_30,D,2350291039,2154851280,100,205521460,,4,Nguyễn Cao Bắc,unclassified,106.712272,10.7311497,106.7122498,10.7320511,4.401428571428571
11850,31751,2020-09-11,4,period_0_30,B,2154851188,2350291039,101,205521460,,4,Nguyễn Cao Bắc,unclassified,106.7122946,10.7302354,106.712272,10.7311497,10.703607142857143
11851,31753,2020-09-11,4,period_0_30,E,2154851172,2154851188,49,205521460,,4,Nguyễn Cao Bắc,unclassified,106.7123057,10.7297859,106.7122946,10.7302354,3.50035
11852,32063,2020-11-29,6,period_14_00,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11853,32063,2020-11-29,6,period_14_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11854,32063,2020-11-29,6,period_3_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11855,32063,2020-11-29,6,period_7_00,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11856,32063,2020-11-30,0,period_13_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11857,32063,2020-11-30,0,period_14_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11858,32063,2020-11-30,0,period_23_00,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11859,32063,2020-11-30,0,period_23_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11860,32063,2020-12-01,1,period_13_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11861,32063,2020-12-01,1,period_15_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11862,32063,2020-12-05,5,period_10_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11863,32063,2020-12-05,5,period_9_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11864,32063,2020-12-06,6,period_7_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11865,32063,2020-12-10,3,period_14_00,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11866,32063,2020-12-10,3,period_14_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11867,32063,2020-12-10,3,period_15_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11868,32063,2020-12-12,5,period_5_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11869,32063,2020-12-12,5,period_6_00,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11870,32063,2020-12-12,5,period_7_00,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11871,32063,2020-12-12,5,period_8_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11872,32063,2020-12-13,6,period_10_30,A,2191963761,5762725656,60,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6364066,10.870711,106.6368738,10.8704226,22.40342857142857
11873,32067,2020-11-28,5,period_15_30,A,5762725607,5762725488,43,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6360204,10.8709518,106.6363553,10.870743,22.40245714285714
11874,32067,2020-11-29,6,period_12_30,A,5762725607,5762725488,43,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6360204,10.8709518,106.6363553,10.870743,22.40245714285714
11875,32067,2020-12-01,1,period_14_00,A,5762725607,5762725488,43,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6360204,10.8709518,106.6363553,10.870743,22.40245714285714
11876,32067,2020-12-01,1,period_15_00,A,5762725607,5762725488,43,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6360204,10.8709518,106.6363553,10.870743,22.40245714285714
11877,32067,2020-12-06,6,period_3_30,A,5762725607,5762725488,43,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6360204,10.8709518,106.6363553,10.870743,22.40245714285714
11878,32067,2020-12-06,6,period_7_00,A,5762725607,5762725488,43,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6360204,10.8709518,106.6363553,10.870743,22.40245714285714
11879,32067,2020-12-12,5,period_5_00,A,5762725607,5762725488,43,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6360204,10.8709518,106.6363553,10.870743,22.40245714285714
11880,32067,2020-12-12,5,period_7_00,A,5762725607,5762725488,43,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6360204,10.8709518,106.6363553,10.870743,22.40245714285714
11881,32067,2020-12-13,6,period_12_30,A,5762725607,5762725488,43,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6360204,10.8709518,106.6363553,10.870743,22.40245714285714
11882,32068,2020-12-02,2,period_13_30,A,5762725607,2191963760,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6360204,10.8709518,106.6358003,10.8710891,22.4016
11883,32068,2020-12-09,2,period_13_30,A,5762725607,2191963760,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6360204,10.8709518,106.6358003,10.8710891,22.4016
11884,32069,2020-11-29,6,period_14_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11885,32069,2020-11-29,6,period_15_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11886,32069,2020-11-29,6,period_2_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11887,32069,2020-11-29,6,period_3_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11888,32069,2020-11-30,0,period_14_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11889,32069,2020-11-30,0,period_23_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11890,32069,2020-12-01,1,period_13_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11891,32069,2020-12-02,2,period_14_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11892,32069,2020-12-02,2,period_14_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11893,32069,2020-12-02,2,period_15_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11894,32069,2020-12-05,5,period_9_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11895,32069,2020-12-06,6,period_13_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11896,32069,2020-12-06,6,period_14_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11897,32069,2020-12-06,6,period_14_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11898,32069,2020-12-06,6,period_15_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11899,32069,2020-12-06,6,period_3_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11900,32069,2020-12-06,6,period_4_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11901,32069,2020-12-07,0,period_13_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11902,32069,2020-12-07,0,period_14_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11903,32069,2020-12-07,0,period_14_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11904,32069,2020-12-10,3,period_14_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11905,32069,2020-12-10,3,period_14_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11906,32069,2020-12-12,5,period_3_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11907,32069,2020-12-12,5,period_4_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11908,32069,2020-12-12,5,period_7_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11909,32069,2020-12-12,5,period_7_30,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11910,32069,2020-12-13,6,period_10_00,A,2191963760,5762725607,28,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6358003,10.8710891,106.6360204,10.8709518,22.4016
11911,32073,2020-11-29,6,period_14_30,A,2191963758,5762725509,51,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6353981,10.8714043,106.6357646,10.8711171,22.402914285714285
11912,32073,2020-11-29,6,period_7_00,A,2191963758,5762725509,51,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6353981,10.8714043,106.6357646,10.8711171,22.402914285714285
11913,32073,2020-11-30,0,period_13_30,A,2191963758,5762725509,51,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6353981,10.8714043,106.6357646,10.8711171,22.402914285714285
11914,32073,2020-11-30,0,period_23_30,A,2191963758,5762725509,51,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6353981,10.8714043,106.6357646,10.8711171,22.402914285714285
11915,32073,2020-12-01,1,period_14_00,A,2191963758,5762725509,51,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6353981,10.8714043,106.6357646,10.8711171,22.402914285714285
11916,32073,2020-12-01,1,period_15_30,A,2191963758,5762725509,51,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6353981,10.8714043,106.6357646,10.8711171,22.402914285714285
11917,32073,2020-12-02,2,period_13_30,A,2191963758,5762725509,51,208937401,,4,Tân Chánh Hiệp 2,tertiary,106.6353981,10.8714043,106.6357646,10.8711171,22.402914285714285
