_id,long,lat
366374523,106.6801112,10.8658951
366374527,106.602901,10.6850759
366374529,106.646205,10.8756535
366374535,106.6721184,10.763544
366374538,106.6344413,10.8394815
366374545,106.6233358,10.6884246
366374548,106.7754167,10.8204699
366374555,106.8343418,10.8608357
366374577,106.6876922,10.7507611
366374608,106.7219077,10.885787
366374610,106.6421136,10.7497478
366374611,106.59711,10.7506096
366374621,106.7164085,10.7484079
366374634,106.6931541,10.8177683
366374638,106.7508721,10.8543864
366374651,106.5963954,10.8796296
366374664,106.6745895,10.8035379
366374669,106.8139735,10.8819771
366374674,106.7905294,10.843618
366374676,106.6561971,10.7354535
366374678,106.835722,10.8524237
366374684,106.6188154,10.828607
366374692,106.8544276,10.8272683
366374694,106.769138,10.7884881
366374703,106.6524361,10.7634588
366374711,106.7059856,10.7459596
366374756,106.6370672,10.7681225
366374763,106.5733108,10.8737641
366374769,106.8242612,10.7952143
366374772,106.6532359,10.7785802
366374786,106.6983326,10.7961525
366374803,106.5814303,10.7131505
366374824,106.8614165,10.8106245
366374843,106.5893904,10.7566282
366374855,106.6599473,10.8397665
366374860,106.7233174,10.8581707
366374865,106.6895683,10.8147726
366374884,106.6367947,10.7744282
366374887,106.5732867,10.8312413
366374898,106.5415843,10.7367022
366374900,106.6401923,10.7411038
366374902,106.729375,10.8815098
366374908,106.7440598,10.8622103
366374910,106.6849159,10.8132629
366374917,106.7620443,10.8658213
366374929,106.632578,10.8843813
366374965,106.5889537,10.8152638
366374968,106.7743362,10.8820502
366374971,106.7686679,10.7838379
366374975,106.6713782,10.7803027
366374994,106.7141386,10.7641961
366374997,106.5723884,10.8181061
366375005,106.630696,10.8505493
366375021,106.6118683,10.7329307
366375026,106.6586093,10.7455844
366375040,106.7728245,10.8281915
366375049,106.7548025,10.863281
366375066,106.764647,10.8824445
366375069,106.6053826,10.8644496
366375074,106.8211355,10.8821793
366375080,106.7153789,10.8873778
366375092,106.7714382,10.8791685
366375097,106.6158326,10.877154
366375102,106.644665,10.8616447
366375104,106.628397,10.8026826
366375122,106.6506479,10.7954853
366375123,106.7747305,10.8211561
366375135,106.6918953,10.8606472
366375158,106.7819563,10.8539135
366375162,106.6225972,10.7782274
366375165,106.8218555,10.8062291
366375167,106.6084078,10.8641317
366375173,106.7060718,10.7923958
366375176,106.654398,10.7752344
366375185,106.8295225,10.8745346
366375187,106.6528387,10.7362289
366375189,106.6071157,10.8343998
366375197,106.5897557,10.8152779
366375201,106.6595965,10.7966558
366375206,106.6876787,10.8592432
366375217,106.682563,10.8325304
366375242,106.7327506,10.7489096
366375244,106.8226899,10.7877233
366375254,106.5836131,10.8823369
366375256,106.7754596,10.844258
366375264,106.71586,10.7435001
366375265,106.7716954,10.8539847
366375267,106.6145899,10.8643248
366375274,106.65975,10.8328791
366375287,106.7784875,10.8418178
366375292,106.625091,10.8595268
366375304,106.6369652,10.7638988
366375306,106.5745224,10.7598677
366375309,106.7762281,10.782225
366375318,106.6220482,10.7569088
366375327,106.6376268,10.8165661
366375343,106.5776148,10.799972
366375384,106.5742651,10.808803
366375394,106.6227221,10.7113998
366375399,106.609087,10.8739768
366375430,106.8074116,10.825643
366375434,106.671596,10.7427109
366375439,106.588977,10.8630708
366375448,106.7363897,10.7480936
366375449,106.7782252,10.881432
366375452,106.6775614,10.7993025
366375459,106.6313729,10.8222064
366375474,106.6571312,10.7824462
366375477,106.6544655,10.7803224
366375483,106.6011601,10.8795159
366375486,106.8187788,10.8773928
366375493,106.7373671,10.8715613
366375513,106.7756496,10.8324261
366375516,106.7167198,10.8087135
366375525,106.6290366,10.7789468
366375527,106.5618894,10.8664807
366375529,106.6656251,10.855287
366375538,106.684101,10.8081502
366375552,106.8195196,10.8059136
366375558,106.7750072,10.7785199
366375594,106.6671867,10.8250941
366375602,106.6022885,10.8693519
366375626,106.7645336,10.7795756
366375627,106.6843768,10.8255893
366375632,106.610854,10.8722284
