_id,segment_id,date,weekday,period,LOS,s_node_id,e_node_id,length,street_id,max_velocity,street_level,street_name,street_type,long_snode,lat_snode,long_enode,lat_enode
2774,5922,2020-08-03,0,period_0_00,D,5767184416,3084820288,32,32580098,,4,Đào Trinh Nhất,tertiary,106.7609449,10.8625105,106.7607033,10.8626887
2775,5941,2020-12-03,3,period_5_00,C,3349899965,5772083748,37,32580098,,4,Đào Trinh Nhất,tertiary,106.7590875,10.8649614,106.7592825,10.864681
2776,5945,2020-12-01,1,period_15_30,E,366398876,3349899966,79,32580098,,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568
2777,5945,2020-12-03,3,period_0_30,F,366398876,3349899966,79,32580098,,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568
2778,5945,2020-12-23,2,period_23_30,C,366398876,3349899966,79,32580098,,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568
2779,5945,2020-12-24,3,period_3_30,B,366398876,3349899966,79,32580098,,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568
2780,5945,2021-01-05,1,period_0_30,F,366398876,3349899966,79,32580098,,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568
2781,5945,2021-01-15,4,period_4_30,C,366398876,3349899966,79,32580098,,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568
2782,5945,2021-03-09,1,period_9_30,C,366398876,3349899966,79,32580098,,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568
2783,5945,2021-03-11,3,period_7_30,A,366398876,3349899966,79,32580098,,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568
2784,5945,2021-03-16,1,period_10_00,F,366398876,3349899966,79,32580098,,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568
2785,5945,2021-03-23,1,period_10_00,D,366398876,3349899966,79,32580098,,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568
2786,5945,2021-03-31,2,period_0_00,B,366398876,3349899966,79,32580098,,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568
2787,5945,2021-04-14,2,period_0_00,A,366398876,3349899966,79,32580098,,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568
2788,6054,2020-07-11,5,period_20_00,F,366414118,366404239,58,32580099,,4,Ung Văn Khiêm,tertiary,106.7184953,10.8070705,106.7190173,10.8069599
2789,6115,2020-12-21,0,period_14_30,B,1393358762,1393358769,75,32580124,,2,Pham Ngũ Lão,primary,106.6832697,10.8207556,106.6829666,10.8213632
2790,6115,2020-12-21,0,period_16_00,B,1393358762,1393358769,75,32580124,,2,Pham Ngũ Lão,primary,106.6832697,10.8207556,106.6829666,10.8213632
2791,6115,2020-12-22,1,period_14_30,B,1393358762,1393358769,75,32580124,,2,Pham Ngũ Lão,primary,106.6832697,10.8207556,106.6829666,10.8213632
2792,6115,2020-12-22,1,period_15_00,B,1393358762,1393358769,75,32580124,,2,Pham Ngũ Lão,primary,106.6832697,10.8207556,106.6829666,10.8213632
2793,6115,2020-12-23,2,period_14_00,B,1393358762,1393358769,75,32580124,,2,Pham Ngũ Lão,primary,106.6832697,10.8207556,106.6829666,10.8213632
2794,6115,2020-12-23,2,period_14_30,B,1393358762,1393358769,75,32580124,,2,Pham Ngũ Lão,primary,106.6832697,10.8207556,106.6829666,10.8213632
2795,6116,2020-11-17,1,period_12_00,C,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2796,6116,2020-11-18,2,period_12_00,C,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2797,6116,2020-11-26,3,period_12_00,C,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2798,6116,2020-11-28,5,period_14_30,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2799,6116,2020-11-29,6,period_3_00,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2800,6116,2020-12-21,0,period_14_30,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2801,6116,2020-12-21,0,period_15_00,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2802,6116,2020-12-21,0,period_15_30,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2803,6116,2020-12-21,0,period_16_00,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2804,6116,2020-12-22,1,period_13_30,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2805,6116,2020-12-22,1,period_14_00,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2806,6116,2020-12-22,1,period_15_00,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2807,6116,2020-12-22,1,period_15_30,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2808,6116,2020-12-23,2,period_13_30,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2809,6116,2020-12-23,2,period_14_00,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2810,6116,2020-12-23,2,period_14_30,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2811,6116,2020-12-23,2,period_15_00,B,1393358769,366466390,21,32580124,,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371
2812,6117,2020-11-28,5,period_14_30,B,366466390,5789199777,7,32580124,,2,Pham Ngũ Lão,primary,106.6828711,10.8215371,106.6828383,10.8215958
2813,6117,2020-12-15,1,period_11_30,D,366466390,5789199777,7,32580124,,2,Pham Ngũ Lão,primary,106.6828711,10.8215371,106.6828383,10.8215958
2814,6117,2020-12-21,0,period_15_30,B,366466390,5789199777,7,32580124,,2,Pham Ngũ Lão,primary,106.6828711,10.8215371,106.6828383,10.8215958
2815,6117,2020-12-22,1,period_13_30,B,366466390,5789199777,7,32580124,,2,Pham Ngũ Lão,primary,106.6828711,10.8215371,106.6828383,10.8215958
2816,6117,2020-12-22,1,period_14_30,B,366466390,5789199777,7,32580124,,2,Pham Ngũ Lão,primary,106.6828711,10.8215371,106.6828383,10.8215958
2817,6117,2020-12-22,1,period_15_30,B,366466390,5789199777,7,32580124,,2,Pham Ngũ Lão,primary,106.6828711,10.8215371,106.6828383,10.8215958
2818,6117,2020-12-23,2,period_13_30,B,366466390,5789199777,7,32580124,,2,Pham Ngũ Lão,primary,106.6828711,10.8215371,106.6828383,10.8215958
2819,6118,2020-12-21,0,period_15_00,B,5789199777,5789199771,22,32580124,,2,Pham Ngũ Lão,primary,106.6828383,10.8215958,106.6827395,10.8217725
2820,6119,2020-11-16,0,period_14_00,C,5789199771,5719227253,15,32580124,,2,Pham Ngũ Lão,primary,106.6827395,10.8217725,106.6826696,10.8218976
2821,6119,2020-11-19,3,period_12_00,D,5789199771,5719227253,15,32580124,,2,Pham Ngũ Lão,primary,106.6827395,10.8217725,106.6826696,10.8218976
2822,6119,2020-11-27,4,period_14_00,D,5789199771,5719227253,15,32580124,,2,Pham Ngũ Lão,primary,106.6827395,10.8217725,106.6826696,10.8218976
2823,6119,2020-12-22,1,period_14_00,B,5789199771,5719227253,15,32580124,,2,Pham Ngũ Lão,primary,106.6827395,10.8217725,106.6826696,10.8218976
2824,6119,2020-12-23,2,period_14_00,B,5789199771,5719227253,15,32580124,,2,Pham Ngũ Lão,primary,106.6827395,10.8217725,106.6826696,10.8218976
2825,6119,2020-12-23,2,period_15_00,B,5789199771,5719227253,15,32580124,,2,Pham Ngũ Lão,primary,106.6827395,10.8217725,106.6826696,10.8218976
2826,6120,2020-11-28,5,period_16_00,A,5719227253,3167044465,75,32580124,,2,Pham Ngũ Lão,primary,106.6826696,10.8218976,106.6823383,10.8224903
2827,6120,2020-12-21,0,period_16_00,B,5719227253,3167044465,75,32580124,,2,Pham Ngũ Lão,primary,106.6826696,10.8218976,106.6823383,10.8224903
2828,6120,2020-12-22,1,period_15_00,B,5719227253,3167044465,75,32580124,,2,Pham Ngũ Lão,primary,106.6826696,10.8218976,106.6823383,10.8224903
2829,6121,2020-11-17,1,period_12_00,D,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2830,6121,2020-11-18,2,period_12_00,C,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2831,6121,2020-11-19,3,period_12_00,C,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2832,6121,2020-11-28,5,period_14_30,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2833,6121,2020-11-29,6,period_15_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2834,6121,2020-11-29,6,period_2_30,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2835,6121,2020-11-29,6,period_3_00,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2836,6121,2020-11-30,0,period_14_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2837,6121,2020-12-01,1,period_12_30,C,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2838,6121,2020-12-01,1,period_14_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2839,6121,2020-12-01,1,period_14_30,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2840,6121,2020-12-02,2,period_13_30,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2841,6121,2020-12-06,6,period_13_30,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2842,6121,2020-12-06,6,period_14_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2843,6121,2020-12-06,6,period_14_30,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2844,6121,2020-12-06,6,period_3_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2845,6121,2020-12-06,6,period_4_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2846,6121,2020-12-06,6,period_8_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2847,6121,2020-12-07,0,period_13_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2848,6121,2020-12-07,0,period_13_30,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2849,6121,2020-12-07,0,period_14_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2850,6121,2020-12-07,0,period_15_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2851,6121,2020-12-10,3,period_15_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2852,6121,2020-12-12,5,period_4_30,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2853,6121,2020-12-12,5,period_5_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2854,6121,2020-12-12,5,period_7_00,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2855,6121,2020-12-12,5,period_8_30,A,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2856,6121,2020-12-15,1,period_11_30,C,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2857,6121,2020-12-21,0,period_14_30,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2858,6121,2020-12-21,0,period_15_00,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2859,6121,2020-12-21,0,period_15_30,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2860,6121,2020-12-21,0,period_16_00,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2861,6121,2020-12-22,1,period_13_30,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2862,6121,2020-12-22,1,period_14_00,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2863,6121,2020-12-22,1,period_14_30,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2864,6121,2020-12-22,1,period_15_30,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2865,6121,2020-12-23,2,period_13_30,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2866,6121,2020-12-23,2,period_14_00,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2867,6121,2020-12-23,2,period_14_30,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2868,6121,2020-12-23,2,period_15_00,B,3167044465,366403186,66,32580124,,2,Pham Ngũ Lão,primary,106.6823383,10.8224903,106.6820435,10.8230178
2869,6122,2020-11-16,0,period_14_00,C,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2870,6122,2020-11-19,3,period_12_00,E,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2871,6122,2020-11-27,4,period_14_00,C,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2872,6122,2020-11-28,5,period_14_30,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2873,6122,2020-12-21,0,period_14_30,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2874,6122,2020-12-21,0,period_15_00,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2875,6122,2020-12-21,0,period_15_30,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2876,6122,2020-12-22,1,period_13_30,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2877,6122,2020-12-22,1,period_14_00,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2878,6122,2020-12-22,1,period_14_30,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2879,6122,2020-12-22,1,period_15_00,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2880,6122,2020-12-22,1,period_15_30,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2881,6122,2020-12-23,2,period_13_30,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2882,6122,2020-12-23,2,period_14_00,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2883,6122,2020-12-23,2,period_14_30,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2884,6122,2020-12-23,2,period_15_00,B,366403186,5742713537,5,32580124,,2,Pham Ngũ Lão,primary,106.6820435,10.8230178,106.6820246,10.8230607
2885,6124,2020-12-15,1,period_11_30,C,5719227249,5799069538,23,32580124,,2,Pham Ngũ Lão,primary,106.6820018,10.8231208,106.6818929,10.8233063
2886,6124,2020-12-21,0,period_16_00,B,5719227249,5799069538,23,32580124,,2,Pham Ngũ Lão,primary,106.6820018,10.8231208,106.6818929,10.8233063
2887,6124,2020-12-22,1,period_15_00,B,5719227249,5799069538,23,32580124,,2,Pham Ngũ Lão,primary,106.6820018,10.8231208,106.6818929,10.8233063
2888,6125,2020-11-19,3,period_12_00,D,5799069538,5786142614,56,32580124,,2,Pham Ngũ Lão,primary,106.6818929,10.8233063,106.6816359,10.823744
2889,6125,2020-11-28,5,period_14_30,B,5799069538,5786142614,56,32580124,,2,Pham Ngũ Lão,primary,106.6818929,10.8233063,106.6816359,10.823744
2890,6125,2020-12-01,1,period_12_30,D,5799069538,5786142614,56,32580124,,2,Pham Ngũ Lão,primary,106.6818929,10.8233063,106.6816359,10.823744
2891,6125,2020-12-21,0,period_14_30,B,5799069538,5786142614,56,32580124,,2,Pham Ngũ Lão,primary,106.6818929,10.8233063,106.6816359,10.823744
2892,6125,2020-12-22,1,period_14_30,B,5799069538,5786142614,56,32580124,,2,Pham Ngũ Lão,primary,106.6818929,10.8233063,106.6816359,10.823744
2893,6125,2020-12-23,2,period_14_30,B,5799069538,5786142614,56,32580124,,2,Pham Ngũ Lão,primary,106.6818929,10.8233063,106.6816359,10.823744
2894,6126,2020-11-16,0,period_14_00,C,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2895,6126,2020-11-17,1,period_12_00,F,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2896,6126,2020-11-18,2,period_12_00,C,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2897,6126,2020-11-19,3,period_12_00,D,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2898,6126,2020-11-26,3,period_12_00,C,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2899,6126,2020-11-27,4,period_14_00,A,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2900,6126,2020-11-29,6,period_3_00,B,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2901,6126,2020-12-21,0,period_15_00,B,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2902,6126,2020-12-21,0,period_15_30,B,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2903,6126,2020-12-21,0,period_16_00,B,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2904,6126,2020-12-22,1,period_13_30,B,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2905,6126,2020-12-22,1,period_14_00,B,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2906,6126,2020-12-22,1,period_15_30,B,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2907,6126,2020-12-23,2,period_13_30,B,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2908,6126,2020-12-23,2,period_14_00,B,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2909,6126,2020-12-23,2,period_15_00,B,5786142614,5799069530,12,32580124,,2,Pham Ngũ Lão,primary,106.6816359,10.823744,106.6815797,10.8238396
2910,6127,2020-11-17,1,period_12_00,D,5799069530,5207877506,4,32580124,,2,Pham Ngũ Lão,primary,106.6815797,10.8238396,106.6815586,10.8238756
2911,6127,2020-12-22,1,period_14_30,B,5799069530,5207877506,4,32580124,,2,Pham Ngũ Lão,primary,106.6815797,10.8238396,106.6815586,10.8238756
2912,6127,2020-12-22,1,period_15_00,B,5799069530,5207877506,4,32580124,,2,Pham Ngũ Lão,primary,106.6815797,10.8238396,106.6815586,10.8238756
2913,6128,2020-12-23,2,period_14_30,B,5207877506,5786142620,19,32580124,,2,Pham Ngũ Lão,primary,106.6815586,10.8238756,106.6814736,10.8240249
2914,6129,2020-11-28,5,period_14_30,B,5786142620,5799069524,10,32580124,,2,Pham Ngũ Lão,primary,106.6814736,10.8240249,106.6814275,10.8241059
2915,6129,2020-12-01,1,period_12_30,E,5786142620,5799069524,10,32580124,,2,Pham Ngũ Lão,primary,106.6814736,10.8240249,106.6814275,10.8241059
2916,6129,2020-12-15,1,period_11_30,D,5786142620,5799069524,10,32580124,,2,Pham Ngũ Lão,primary,106.6814736,10.8240249,106.6814275,10.8241059
2917,6129,2020-12-21,0,period_14_30,B,5786142620,5799069524,10,32580124,,2,Pham Ngũ Lão,primary,106.6814736,10.8240249,106.6814275,10.8241059
2918,6129,2020-12-21,0,period_15_00,B,5786142620,5799069524,10,32580124,,2,Pham Ngũ Lão,primary,106.6814736,10.8240249,106.6814275,10.8241059
2919,6129,2020-12-21,0,period_15_30,B,5786142620,5799069524,10,32580124,,2,Pham Ngũ Lão,primary,106.6814736,10.8240249,106.6814275,10.8241059
2920,6129,2020-12-22,1,period_13_30,B,5786142620,5799069524,10,32580124,,2,Pham Ngũ Lão,primary,106.6814736,10.8240249,106.6814275,10.8241059
2921,6129,2020-12-22,1,period_14_00,B,5786142620,5799069524,10,32580124,,2,Pham Ngũ Lão,primary,106.6814736,10.8240249,106.6814275,10.8241059
2922,6129,2020-12-23,2,period_13_30,B,5786142620,5799069524,10,32580124,,2,Pham Ngũ Lão,primary,106.6814736,10.8240249,106.6814275,10.8241059
2923,6131,2020-11-19,3,period_12_00,E,5742675388,5799069519,35,32580124,,2,Pham Ngũ Lão,primary,106.6813567,10.8242303,106.6811996,10.8245062
2924,6131,2020-12-22,1,period_15_30,B,5742675388,5799069519,35,32580124,,2,Pham Ngũ Lão,primary,106.6813567,10.8242303,106.6811996,10.8245062
2925,6131,2020-12-23,2,period_15_00,B,5742675388,5799069519,35,32580124,,2,Pham Ngũ Lão,primary,106.6813567,10.8242303,106.6811996,10.8245062
2926,6132,2020-11-17,1,period_12_00,D,5799069519,1393358848,34,32580124,,2,Pham Ngũ Lão,primary,106.6811996,10.8245062,106.681045,10.8247778
2927,6132,2020-11-18,2,period_12_00,C,5799069519,1393358848,34,32580124,,2,Pham Ngũ Lão,primary,106.6811996,10.8245062,106.681045,10.8247778
2928,6132,2020-11-19,3,period_12_00,D,5799069519,1393358848,34,32580124,,2,Pham Ngũ Lão,primary,106.6811996,10.8245062,106.681045,10.8247778
2929,6132,2020-11-26,3,period_12_00,D,5799069519,1393358848,34,32580124,,2,Pham Ngũ Lão,primary,106.6811996,10.8245062,106.681045,10.8247778
2930,6132,2020-11-29,6,period_3_00,B,5799069519,1393358848,34,32580124,,2,Pham Ngũ Lão,primary,106.6811996,10.8245062,106.681045,10.8247778
2931,6132,2020-12-21,0,period_16_00,B,5799069519,1393358848,34,32580124,,2,Pham Ngũ Lão,primary,106.6811996,10.8245062,106.681045,10.8247778
2932,6132,2020-12-22,1,period_14_30,B,5799069519,1393358848,34,32580124,,2,Pham Ngũ Lão,primary,106.6811996,10.8245062,106.681045,10.8247778
2933,6132,2020-12-22,1,period_15_00,B,5799069519,1393358848,34,32580124,,2,Pham Ngũ Lão,primary,106.6811996,10.8245062,106.681045,10.8247778
2934,6132,2020-12-23,2,period_14_00,B,5799069519,1393358848,34,32580124,,2,Pham Ngũ Lão,primary,106.6811996,10.8245062,106.681045,10.8247778
2935,6132,2020-12-23,2,period_14_30,B,5799069519,1393358848,34,32580124,,2,Pham Ngũ Lão,primary,106.6811996,10.8245062,106.681045,10.8247778
2936,6133,2020-11-21,5,period_7_30,F,1393358848,4903025807,12,32580124,,2,Pham Ngũ Lão,primary,106.681045,10.8247778,106.6809928,10.8248739
2937,6133,2020-11-28,5,period_14_30,B,1393358848,4903025807,12,32580124,,2,Pham Ngũ Lão,primary,106.681045,10.8247778,106.6809928,10.8248739
2938,6133,2020-12-01,1,period_12_30,D,1393358848,4903025807,12,32580124,,2,Pham Ngũ Lão,primary,106.681045,10.8247778,106.6809928,10.8248739
2939,6133,2020-12-21,0,period_14_30,B,1393358848,4903025807,12,32580124,,2,Pham Ngũ Lão,primary,106.681045,10.8247778,106.6809928,10.8248739
2940,6133,2020-12-21,0,period_15_00,B,1393358848,4903025807,12,32580124,,2,Pham Ngũ Lão,primary,106.681045,10.8247778,106.6809928,10.8248739
2941,6133,2020-12-21,0,period_15_30,B,1393358848,4903025807,12,32580124,,2,Pham Ngũ Lão,primary,106.681045,10.8247778,106.6809928,10.8248739
2942,6133,2020-12-22,1,period_13_30,B,1393358848,4903025807,12,32580124,,2,Pham Ngũ Lão,primary,106.681045,10.8247778,106.6809928,10.8248739
2943,6133,2020-12-22,1,period_14_00,B,1393358848,4903025807,12,32580124,,2,Pham Ngũ Lão,primary,106.681045,10.8247778,106.6809928,10.8248739
2944,6133,2020-12-22,1,period_15_30,B,1393358848,4903025807,12,32580124,,2,Pham Ngũ Lão,primary,106.681045,10.8247778,106.6809928,10.8248739
2945,6133,2020-12-23,2,period_13_30,B,1393358848,4903025807,12,32580124,,2,Pham Ngũ Lão,primary,106.681045,10.8247778,106.6809928,10.8248739
2946,6134,2020-11-16,0,period_14_00,C,4903025807,4898569717,30,32580124,,2,Pham Ngũ Lão,primary,106.6809928,10.8248739,106.6808633,10.8251122
